Time,CPU Util,GPU Util,MEM Util,CPU Temp,GPU Temp,CPU Power Consumption,GPU Power Consumption
15:04:53,19.73,0.0,0.36,46.5,45.5,1.22,0.0
15:04:56,19.73,0.0,0.36,46.5,45.5,1.18,0.0
15:04:58,23.96,0.0,0.36,47.0,45.5,1.18,0.0
15:05:01,23.98,0.0,0.36,46.5,45.5,1.22,0.0
15:05:03,19.73,0.0,0.36,46.5,45.5,1.22,0.0
15:05:06,19.73,0.0,0.36,47.5,45.5,1.22,0.0
15:05:08,24.05,0.0,0.36,47.5,45.5,1.22,0.0
15:05:11,24.06,0.0,0.36,46.5,45.5,1.22,0.0
15:05:13,19.73,0.0,0.36,46.5,45.5,1.22,0.0
15:05:16,19.73,0.0,0.36,47.5,45.5,1.22,0.0
15:05:18,24.12,0.0,0.36,47.0,45.5,1.22,0.0
15:05:21,24.14,0.0,0.36,47.0,45.5,1.22,0.0
15:05:23,19.73,0.0,0.36,47.0,45.5,1.22,0.0
15:05:26,19.73,0.0,0.36,47.0,45.5,1.22,0.0
15:05:28,24.2,0.0,0.36,47.0,45.0,1.22,0.0
15:05:31,24.21,0.0,0.36,47.0,45.0,1.22,0.0
15:05:33,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:05:36,19.73,0.0,0.36,47.5,45.5,1.22,0.0
15:05:38,24.26,0.0,0.36,47.0,45.0,1.22,0.0
15:05:41,24.27,0.0,0.36,47.0,45.5,1.22,0.0
15:05:43,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:05:46,19.73,0.0,0.36,47.0,45.5,1.22,0.0
15:05:48,24.32,0.0,0.36,47.0,45.5,1.22,0.0
15:05:51,24.33,0.0,0.36,47.0,45.5,1.22,0.0
15:05:53,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:05:56,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:05:58,24.38,0.0,0.36,46.5,45.0,1.22,0.0
15:06:01,24.38,0.0,0.36,47.0,45.0,1.22,0.0
15:06:03,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:06:06,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:06:08,24.43,0.0,0.36,47.0,45.0,1.22,0.0
15:06:11,24.44,0.0,0.36,47.0,45.5,1.22,0.0
15:06:13,19.73,0.0,0.36,47.0,45.5,1.22,0.0
15:06:16,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:06:18,24.47,0.0,0.36,47.0,45.0,1.22,0.0
15:06:21,24.48,0.0,0.36,47.0,45.0,1.22,0.0
15:06:23,19.73,0.0,0.36,47.5,45.0,1.22,0.0
15:06:26,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:06:28,24.51,0.0,0.36,47.0,45.0,1.22,0.0
15:06:31,24.52,0.0,0.36,47.0,45.5,1.22,0.0
15:06:33,19.73,0.0,0.36,47.0,45.5,1.22,0.0
15:06:36,19.73,0.0,0.36,47.0,45.5,1.22,0.0
15:06:38,24.56,0.0,0.36,47.0,45.0,1.22,0.0
15:06:41,24.57,0.0,0.36,47.0,45.5,1.22,0.0
15:06:43,19.73,0.0,0.36,47.0,45.5,1.22,0.0
15:06:46,19.73,0.0,0.36,47.0,45.5,1.22,0.0
15:06:48,24.6,0.0,0.36,47.5,45.5,1.22,0.0
15:06:51,24.6,0.0,0.36,47.0,45.5,1.22,0.0
15:06:53,19.73,0.0,0.36,47.0,45.5,1.22,0.0
15:06:56,19.73,0.0,0.36,47.0,45.5,1.22,0.0
15:06:58,24.62,0.0,0.36,47.0,45.5,1.22,0.0
15:07:01,24.63,0.0,0.36,47.0,45.0,1.26,0.0
15:07:03,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:07:06,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:07:08,24.66,0.0,0.36,47.0,45.5,1.26,0.0
15:07:11,24.66,0.0,0.36,47.0,45.0,1.26,0.0
15:07:13,19.73,0.0,0.36,47.0,45.5,1.22,0.0
15:07:16,19.73,0.0,0.36,47.0,45.5,1.22,0.0
15:07:18,24.69,0.0,0.36,47.0,45.0,1.22,0.0
15:07:21,24.7,0.0,0.36,46.5,45.0,1.22,0.0
15:07:23,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:07:26,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:07:28,24.72,0.0,0.36,47.0,45.0,1.22,0.0
15:07:31,24.72,0.0,0.36,46.5,45.0,1.22,0.0
15:07:33,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:07:36,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:07:38,24.74,0.0,0.36,47.0,45.0,1.22,0.0
15:07:41,24.75,0.0,0.36,47.0,45.0,1.22,0.0
15:07:43,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:07:46,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:07:48,24.76,0.0,0.36,47.0,45.0,1.22,0.0
15:07:51,24.77,0.0,0.36,46.5,45.5,1.22,0.0
15:07:53,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:07:56,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:07:58,24.79,0.0,0.36,47.0,45.0,1.22,0.0
15:08:01,24.79,0.0,0.36,47.0,45.0,1.22,0.0
15:08:03,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:08:06,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:08:08,24.81,0.0,0.36,46.5,45.5,1.22,0.0
15:08:11,24.81,0.0,0.36,46.5,45.0,1.22,0.0
15:08:13,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:08:16,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:08:18,24.83,0.0,0.36,47.0,45.0,1.22,0.0
15:08:21,24.83,0.0,0.36,47.0,45.0,1.22,0.0
15:08:23,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:08:26,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:08:28,24.85,0.0,0.36,47.0,45.0,1.22,0.0
15:08:31,24.85,0.0,0.36,46.5,44.5,1.22,0.0
15:08:33,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:08:36,19.73,0.0,0.36,46.5,44.5,1.22,0.0
15:08:38,24.86,0.0,0.36,47.0,45.0,1.22,0.0
15:08:41,24.87,0.0,0.36,47.0,45.5,1.22,0.0
15:08:44,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:08:46,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:08:49,24.88,0.0,0.36,46.5,45.0,1.22,0.0
15:08:51,24.88,0.0,0.36,47.0,45.0,1.22,0.0
15:08:54,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:08:56,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:08:59,24.91,0.0,0.36,47.0,45.0,1.22,0.0
15:09:01,24.91,0.0,0.36,47.0,45.0,1.22,0.0
15:09:04,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:09:06,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:09:09,24.93,0.0,0.36,47.0,45.0,1.22,0.0
15:09:11,24.93,0.0,0.36,47.0,44.5,1.22,0.0
15:09:14,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:09:16,19.73,0.0,0.36,47.0,44.5,1.22,0.0
15:09:19,24.94,0.0,0.36,46.5,45.0,1.22,0.0
15:09:21,24.95,0.0,0.36,46.5,45.0,1.22,0.0
15:09:24,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:09:26,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:09:29,24.96,0.0,0.36,47.0,44.5,1.18,0.0
15:09:31,24.96,0.0,0.36,47.0,44.5,1.22,0.0
15:09:34,19.73,0.0,0.36,46.5,44.5,1.26,0.0
15:09:36,19.73,0.0,0.36,47.0,45.0,1.26,0.0
15:09:39,24.97,0.0,0.36,47.0,45.0,1.22,0.0
15:09:41,24.98,0.0,0.36,46.5,44.5,1.22,0.0
15:09:44,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:09:46,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:09:49,24.98,0.0,0.36,46.5,44.5,1.22,0.0
15:09:51,24.99,0.0,0.36,47.0,44.5,1.22,0.0
15:09:54,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:09:56,19.73,0.0,0.36,46.5,44.5,1.22,0.0
15:09:59,25.0,0.0,0.36,46.5,45.0,1.22,0.0
15:10:01,25.0,0.0,0.36,46.5,45.0,1.22,0.0
15:10:04,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:10:06,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:10:09,25.01,0.0,0.36,46.5,45.0,1.22,0.0
15:10:11,25.02,0.0,0.36,46.5,45.0,1.22,0.0
15:10:14,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:10:16,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:10:19,25.03,0.0,0.36,46.5,45.0,1.22,0.0
15:10:21,25.03,0.0,0.36,46.5,45.0,1.22,0.0
15:10:24,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:10:26,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:10:29,25.03,0.0,0.36,47.0,45.0,1.22,0.0
15:10:31,25.04,0.0,0.36,47.0,45.0,1.18,0.0
15:10:34,19.73,0.0,0.36,46.5,44.5,1.22,0.0
15:10:36,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:10:39,25.05,0.0,0.36,47.0,45.0,1.22,0.0
15:10:41,25.05,0.0,0.36,46.5,45.0,1.22,0.0
15:10:44,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:10:46,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:10:49,25.06,0.0,0.36,47.0,45.0,1.22,0.0
15:10:51,25.06,0.0,0.36,47.0,45.0,1.54,0.0
15:10:54,19.73,0.0,0.36,46.5,44.5,1.22,0.0
15:10:56,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:10:59,25.07,0.0,0.36,46.5,44.5,1.22,0.0
15:11:01,25.07,0.0,0.36,46.5,45.0,1.22,0.0
15:11:04,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:11:06,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:11:09,25.08,0.0,0.36,46.5,45.0,1.22,0.0
15:11:11,25.08,0.0,0.36,46.5,45.0,1.22,0.0
15:11:14,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:11:16,19.73,0.0,0.36,46.5,45.5,1.22,0.0
15:11:19,25.09,0.0,0.36,46.5,45.0,1.22,0.0
15:11:21,25.09,0.0,0.36,47.0,45.0,1.22,0.0
15:11:24,19.73,0.0,0.36,46.5,44.5,1.22,0.0
15:11:26,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:11:29,25.09,0.0,0.36,46.5,45.0,1.22,0.0
15:11:31,25.09,0.0,0.36,46.5,44.5,1.18,0.0
15:11:34,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:11:36,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:11:39,25.1,0.0,0.36,47.0,45.0,1.34,0.0
15:11:41,25.11,0.0,0.36,46.5,45.0,1.22,0.0
15:11:44,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:11:46,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:11:49,25.12,0.0,0.36,46.5,45.0,1.3,0.0
15:11:51,25.13,0.0,0.36,46.5,44.5,1.3,0.0
15:11:54,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:11:56,19.73,0.0,0.36,46.5,45.0,1.26,0.0
15:11:59,25.17,0.0,0.36,46.5,44.5,1.34,0.0
15:12:01,25.18,0.0,0.36,47.0,44.5,1.38,0.0
15:12:04,19.73,0.0,0.36,47.0,45.0,1.22,0.0
15:12:06,19.73,0.0,0.36,47.0,44.5,1.3,0.0
15:12:09,25.19,0.0,0.36,46.5,45.0,1.22,0.0
15:12:11,25.19,0.0,0.36,46.5,45.0,1.22,0.0
15:12:14,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:12:16,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:12:19,25.2,0.0,0.36,47.0,45.0,1.22,0.0
15:12:21,25.2,0.0,0.36,46.5,44.5,1.22,0.0
15:12:24,19.73,0.0,0.36,46.5,44.5,1.22,0.0
15:12:26,19.73,0.0,0.36,46.5,45.0,1.22,0.0
15:12:29,25.21,0.0,0.36,46.5,45.0,1.22,0.0
15:12:31,25.21,0.0,0.36,46.5,45.0,1.22,0.0
15:12:34,19.74,0.0,0.36,46.5,45.5,1.22,0.0
15:12:36,19.74,0.0,0.36,46.5,45.0,1.22,0.0
15:12:39,25.21,0.0,0.36,46.5,45.0,1.22,0.0
15:12:41,25.22,0.0,0.36,46.5,45.0,1.22,0.0
15:12:44,19.74,0.0,0.36,46.5,45.0,1.22,0.0
15:12:46,19.74,0.0,0.36,46.5,45.0,1.22,0.0
15:12:49,25.25,0.0,0.36,46.5,45.0,1.22,0.0
15:12:51,25.25,0.0,0.36,46.5,44.5,1.22,0.0
15:12:54,19.74,0.0,0.36,46.5,45.0,1.22,0.0
15:12:56,19.74,0.0,0.36,46.5,45.0,1.22,0.0
15:12:59,25.25,0.0,0.36,46.5,45.0,1.34,0.0
15:13:01,25.26,0.0,0.36,46.5,45.0,1.22,0.0
15:13:04,19.74,0.0,0.36,46.5,45.0,1.22,0.0
15:13:06,19.74,0.0,0.36,46.5,44.5,1.18,0.0
15:13:09,25.27,0.0,0.36,46.5,44.5,1.26,0.0
15:13:11,25.27,0.0,0.36,46.5,44.5,1.22,0.0
15:13:14,19.74,0.0,0.36,46.5,45.0,1.22,0.0
15:13:16,19.74,0.0,0.36,46.5,45.0,1.22,0.0
15:13:19,25.28,0.0,0.36,46.5,45.0,1.22,0.0
15:13:21,25.28,0.0,0.36,46.5,45.0,1.22,0.0
15:13:24,19.74,0.0,0.36,48.0,46.0,2.57,0.0
15:13:26,19.74,0.0,0.37,48.0,46.5,2.53,0.0
15:13:29,25.75,0.0,0.38,48.0,46.5,2.29,0.0
15:13:31,25.82,0.0,0.39,46.5,45.0,1.22,0.0
15:13:34,19.74,0.0,0.39,46.0,45.0,1.22,0.0
15:13:36,19.74,0.0,0.39,46.0,45.0,1.22,0.0
15:13:39,25.82,0.0,0.39,46.5,45.0,1.22,0.0
15:13:41,25.83,0.0,0.39,46.5,45.0,1.22,0.0
15:13:44,19.74,0.0,0.39,46.5,45.0,1.22,0.0
15:13:46,19.74,0.0,0.39,46.5,45.0,1.22,0.0
15:13:49,25.82,0.0,0.39,46.5,45.0,1.3,0.0
15:13:51,25.82,0.0,0.39,46.5,44.5,1.22,0.0
15:13:54,19.74,0.0,0.39,46.5,45.0,1.26,0.0
15:13:56,19.74,0.0,0.39,46.5,44.5,1.22,0.0
15:13:59,25.82,0.0,0.39,47.0,45.0,1.22,0.0
15:14:01,25.82,0.0,0.39,46.5,45.0,1.22,0.0
15:14:04,19.74,0.0,0.39,47.0,45.0,1.22,0.0
15:14:06,19.74,0.0,0.39,47.5,45.0,1.22,0.0
15:14:09,25.81,0.0,0.39,46.5,45.0,1.22,0.0
15:14:11,25.81,0.0,0.39,46.0,44.5,1.18,0.0
15:14:14,19.74,0.0,0.39,46.5,44.5,1.22,0.0
15:14:16,19.74,0.0,0.39,46.0,45.0,1.26,0.0
15:14:19,25.81,0.0,0.39,46.0,45.0,1.22,0.0
15:14:21,25.81,0.0,0.39,46.0,45.0,1.22,0.0
15:14:24,19.74,0.0,0.39,46.5,45.0,1.22,0.0
15:14:26,19.74,0.0,0.39,46.5,45.0,1.22,0.0
15:14:29,25.8,0.0,0.39,47.0,44.5,1.22,0.0
15:14:31,25.8,0.0,0.39,46.5,45.0,1.22,0.0
15:14:34,19.74,0.0,0.39,46.5,44.5,1.22,0.0
15:14:36,19.74,0.0,0.39,46.5,45.0,1.22,0.0
15:14:39,25.79,0.0,0.39,46.5,44.5,1.22,0.0
15:14:41,25.79,0.0,0.39,46.5,45.0,1.22,0.0
15:14:44,19.74,0.0,0.39,46.5,44.5,1.22,0.0
15:14:46,19.74,0.0,0.39,46.0,45.0,1.22,0.0
15:14:49,25.78,0.0,0.39,46.5,44.5,1.22,0.0
15:14:51,25.78,0.0,0.39,46.5,44.5,1.22,0.0
15:14:54,19.74,0.0,0.39,46.5,45.0,1.22,0.0
15:14:56,19.74,0.0,0.39,46.5,44.5,1.22,0.0
15:14:59,25.78,0.0,0.39,46.0,44.5,1.22,0.0
15:15:01,25.87,0.0,0.38,48.0,46.0,2.53,0.0
15:15:04,19.74,0.0,0.38,46.5,45.0,1.22,0.0
15:15:06,19.74,0.0,0.38,47.0,45.0,1.22,0.0
15:15:09,25.89,0.0,0.38,46.5,44.5,1.22,0.0
15:15:11,25.89,0.0,0.38,46.5,44.5,1.22,0.0
15:15:14,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:15:16,19.74,0.0,0.38,46.5,44.5,1.22,0.0
15:15:19,25.88,0.0,0.38,46.5,44.5,1.22,0.0
15:15:21,25.88,0.0,0.38,46.5,44.5,1.22,0.0
15:15:24,19.74,0.0,0.38,46.0,45.0,1.22,0.0
15:15:26,19.74,0.0,0.38,46.5,45.0,1.22,0.0
15:15:29,25.87,0.0,0.38,46.5,44.5,1.22,0.0
15:15:31,25.87,0.0,0.38,46.5,45.0,1.22,0.0
15:15:34,19.74,0.0,0.38,47.0,44.5,1.22,0.0
15:15:36,19.74,0.0,0.38,46.5,44.5,1.22,0.0
15:15:39,25.87,0.0,0.38,46.0,45.0,1.22,0.0
15:15:41,25.87,0.0,0.38,46.0,44.5,1.22,0.0
15:15:44,19.74,0.0,0.38,46.0,44.5,1.18,0.0
15:15:46,19.74,0.0,0.38,46.5,44.5,1.22,0.0
15:15:49,25.86,0.0,0.38,46.5,45.0,1.22,0.0
15:15:51,25.86,0.0,0.38,46.5,44.5,1.26,0.0
15:15:54,19.74,0.0,0.38,46.5,44.5,1.22,0.0
15:15:56,19.74,0.0,0.38,46.5,45.0,1.22,0.0
15:15:59,25.85,0.0,0.38,46.0,44.5,1.22,0.0
15:16:01,25.85,0.0,0.38,46.0,44.5,1.22,0.0
15:16:04,19.74,0.0,0.38,46.5,44.5,1.22,0.0
15:16:06,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:16:09,25.85,0.0,0.38,47.0,44.5,1.22,0.0
15:16:11,25.85,0.0,0.38,46.0,44.5,1.22,0.0
15:16:14,19.74,0.0,0.38,46.5,44.5,1.22,0.0
15:16:16,19.74,0.0,0.38,46.5,44.5,1.22,0.0
15:16:19,25.84,0.0,0.38,46.0,44.5,1.22,0.0
15:16:21,25.84,0.0,0.38,46.5,44.5,1.22,0.0
15:16:24,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:16:26,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:16:29,25.84,0.0,0.38,46.0,44.5,1.26,0.0
15:16:31,25.84,0.0,0.38,46.0,44.5,1.22,0.0
15:16:34,19.74,0.0,0.38,47.0,44.5,1.22,0.0
15:16:36,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:16:39,25.84,0.0,0.38,46.5,44.5,1.22,0.0
15:16:41,25.84,0.0,0.38,46.0,44.5,1.22,0.0
15:16:44,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:16:47,19.74,0.0,0.38,46.5,44.5,1.22,0.0
15:16:49,25.83,0.0,0.38,47.0,45.0,1.22,0.0
15:16:52,25.83,0.0,0.38,46.5,44.5,1.22,0.0
15:16:54,19.74,0.0,0.38,46.5,44.5,1.22,0.0
15:16:57,19.74,0.0,0.38,46.0,45.0,1.22,0.0
15:16:59,25.82,0.0,0.38,46.0,44.5,1.22,0.0
15:17:02,25.82,0.0,0.38,46.5,44.5,1.22,0.0
15:17:04,19.74,0.0,0.38,46.0,45.0,1.22,0.0
15:17:07,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:17:09,25.82,0.0,0.38,46.5,44.5,1.22,0.0
15:17:12,25.82,0.0,0.38,46.0,44.5,1.18,0.0
15:17:14,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:17:17,19.74,0.0,0.38,45.5,44.5,1.22,0.0
15:17:19,25.81,0.0,0.38,46.5,44.5,1.22,0.0
15:17:22,25.81,0.0,0.38,46.5,44.5,1.22,0.0
15:17:24,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:17:27,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:17:29,25.81,0.0,0.38,46.5,44.5,1.22,0.0
15:17:32,25.81,0.0,0.38,46.5,44.5,1.22,0.0
15:17:34,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:17:37,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:17:39,25.8,0.0,0.38,46.5,44.5,1.18,0.0
15:17:42,25.8,0.0,0.38,46.5,44.5,1.22,0.0
15:17:44,19.74,0.0,0.38,46.0,44.5,1.18,0.0
15:17:47,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:17:49,25.8,0.0,0.38,46.0,44.5,1.22,0.0
15:17:52,25.8,0.0,0.38,46.0,44.5,1.22,0.0
15:17:54,19.74,0.0,0.38,47.0,44.5,1.22,0.0
15:17:57,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:17:59,25.8,0.0,0.38,46.5,44.5,1.22,0.0
15:18:02,25.8,0.0,0.38,46.5,44.5,1.22,0.0
15:18:04,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:18:07,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:18:09,25.8,0.0,0.38,46.0,44.5,1.18,0.0
15:18:12,25.79,0.0,0.38,46.0,44.5,1.18,0.0
15:18:14,19.74,0.0,0.38,46.0,45.0,1.22,0.0
15:18:17,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:18:19,25.79,0.0,0.38,47.0,44.5,1.22,0.0
15:18:22,25.79,0.0,0.38,46.0,44.5,1.22,0.0
15:18:24,19.74,0.0,0.38,46.5,44.5,1.22,0.0
15:18:27,19.74,0.0,0.38,47.0,44.5,1.22,0.0
15:18:29,25.79,0.0,0.38,46.0,44.5,1.22,0.0
15:18:32,25.79,0.0,0.38,46.0,44.5,1.22,0.0
15:18:34,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:18:37,19.74,0.0,0.38,46.5,44.5,1.22,0.0
15:18:39,25.78,0.0,0.38,47.0,45.0,1.22,0.0
15:18:42,25.78,0.0,0.38,46.0,44.5,1.22,0.0
15:18:44,19.74,0.0,0.38,46.5,44.5,1.22,0.0
15:18:47,19.74,0.0,0.38,46.5,44.5,1.22,0.0
15:18:49,25.78,0.0,0.38,46.0,44.5,1.22,0.0
15:18:52,25.78,0.0,0.38,46.0,44.5,1.22,0.0
15:18:54,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:18:57,19.74,0.0,0.38,46.0,44.5,1.22,0.0
15:18:59,25.77,0.0,0.38,47.0,45.0,1.18,0.0
