Time,CPU Util,GPU Util,MEM Util,CPU Temp,GPU Temp,CPU Power Consumption,GPU Power Consumption
18:48:40,25.97,0.0,0.4,47.5,45.0,1.3,0.0
18:48:43,25.97,0.0,0.4,47.0,45.0,1.3,0.0
18:48:45,20.15,0.0,0.4,47.5,45.5,1.3,0.0
18:48:48,20.15,0.0,0.4,48.0,45.0,1.22,0.0
18:48:50,25.98,0.0,0.4,47.0,45.0,1.3,0.0
18:48:53,25.97,0.0,0.4,47.0,45.0,1.26,0.0
18:48:55,20.15,0.0,0.4,47.5,45.0,1.26,0.0
18:48:58,20.15,0.0,0.4,46.0,45.5,1.22,0.0
18:49:00,25.98,0.0,0.4,47.0,45.5,1.34,0.0
18:49:03,25.98,0.0,0.4,47.5,45.5,1.22,0.0
18:49:05,20.15,0.0,0.4,47.0,45.5,1.3,0.0
18:49:08,20.15,0.0,0.4,47.0,45.0,1.26,0.0
18:49:10,25.97,0.0,0.4,48.0,45.0,1.3,0.0
18:49:13,25.97,0.0,0.4,46.5,45.0,1.26,0.0
18:49:15,20.15,0.0,0.4,47.0,45.5,1.26,0.0
18:49:18,20.15,0.0,0.4,47.0,45.0,1.22,0.0
18:49:20,25.97,0.0,0.4,47.5,45.0,1.22,0.0
18:49:23,25.98,0.0,0.4,46.5,45.5,1.26,0.0
18:49:25,20.15,0.0,0.4,47.0,45.0,1.26,0.0
18:49:28,20.15,0.0,0.4,47.0,45.0,1.3,0.0
18:49:30,25.98,0.0,0.4,47.5,45.0,1.22,0.0
18:49:33,25.98,0.0,0.4,47.0,45.0,1.22,0.0
18:49:35,20.15,0.0,0.4,46.5,45.0,1.22,0.0
18:49:38,20.15,0.0,0.4,47.0,45.5,1.34,0.0
18:49:40,25.98,0.0,0.4,46.5,45.5,1.22,0.0
18:49:43,25.98,0.0,0.4,47.0,45.0,1.3,0.0
18:49:45,20.15,0.0,0.4,48.0,45.0,1.22,0.0
18:49:48,20.15,0.0,0.4,46.5,45.5,1.3,0.0
18:49:50,25.96,0.0,0.4,48.0,45.0,1.34,0.0
18:49:53,25.97,0.0,0.4,47.5,45.5,1.34,0.0
18:49:55,20.15,0.0,0.4,46.5,45.5,1.3,0.0
18:49:58,20.15,0.0,0.4,47.5,45.0,1.3,0.0
18:50:00,25.96,0.0,0.4,46.5,45.5,1.3,0.0
18:50:03,25.96,0.0,0.4,47.5,45.0,1.22,0.0
18:50:05,20.15,0.0,0.4,47.0,45.0,1.3,0.0
18:50:08,20.15,0.0,0.4,47.5,45.0,1.22,0.0
18:50:11,25.96,0.0,0.4,47.0,45.5,1.3,0.0
18:50:13,25.96,0.0,0.4,47.0,45.0,1.22,0.0
18:50:16,20.15,0.0,0.4,47.5,45.0,1.26,0.0
18:50:18,20.15,0.0,0.4,48.0,45.0,1.26,0.0
18:50:21,25.95,0.0,0.4,46.5,45.5,1.22,0.0
18:50:23,25.96,0.0,0.4,46.5,45.5,1.22,0.0
18:50:26,20.15,0.0,0.4,47.0,45.0,1.3,0.0
18:50:28,20.15,0.0,0.4,46.5,45.0,1.18,0.0
18:50:31,25.96,0.0,0.4,48.0,45.5,1.34,0.0
18:50:33,25.96,0.0,0.4,47.0,45.5,1.22,0.0
18:50:36,20.15,0.0,0.4,47.5,45.5,1.34,0.0
18:50:38,20.15,0.0,0.4,47.5,45.5,1.22,0.0
18:50:41,25.95,0.0,0.4,46.5,45.5,1.34,0.0
18:50:43,25.95,0.0,0.4,47.5,45.5,1.22,0.0
18:50:46,20.15,0.0,0.4,47.0,45.5,1.26,0.0
18:50:48,20.15,0.0,0.4,47.0,45.5,1.22,0.0
18:50:51,25.95,0.0,0.4,47.0,45.5,1.3,0.0
18:50:53,25.96,0.0,0.4,47.0,45.0,1.22,0.0
18:50:56,20.15,0.0,0.4,47.5,45.5,1.3,0.0
18:50:58,20.15,0.0,0.4,47.5,45.5,1.22,0.0
18:51:01,25.96,0.0,0.4,47.5,45.5,1.26,0.0
18:51:03,25.95,0.0,0.4,47.0,45.5,1.26,0.0
18:51:06,20.15,0.0,0.4,48.0,45.0,1.22,0.0
18:51:08,20.15,0.0,0.4,46.5,45.5,1.26,0.0
18:51:11,25.94,0.0,0.4,47.0,45.5,1.22,0.0
18:51:13,25.95,0.0,0.4,47.0,45.5,1.26,0.0
18:51:16,20.15,0.0,0.4,47.0,45.5,1.22,0.0
18:51:18,20.15,0.0,0.4,47.5,45.5,1.3,0.0
18:51:21,25.95,0.0,0.4,48.0,45.5,1.26,0.0
18:51:23,25.95,0.0,0.4,47.0,45.5,0.94,0.0
18:51:26,20.15,0.0,0.41,47.5,45.0,1.3,0.0
18:51:28,20.15,0.0,0.4,47.0,45.5,1.18,0.0
18:51:31,25.94,0.0,0.4,46.5,46.0,1.26,0.0
18:51:33,25.94,0.0,0.4,47.5,45.5,1.26,0.0
18:51:36,20.15,0.0,0.4,47.0,45.5,1.3,0.0
18:51:38,20.15,0.0,0.4,46.5,45.5,1.26,0.0
18:51:41,25.94,0.0,0.4,46.5,45.5,1.3,0.0
18:51:43,25.94,0.0,0.4,46.5,45.5,1.22,0.0
18:51:46,20.15,0.0,0.4,47.5,45.5,1.3,0.0
18:51:48,20.15,0.0,0.4,46.5,45.5,1.18,0.0
18:51:51,25.94,0.0,0.4,47.5,45.5,1.3,0.0
18:51:53,25.94,0.0,0.4,47.0,45.0,1.18,0.0
18:51:56,20.15,0.0,0.4,47.0,45.5,1.3,0.0
18:51:58,20.15,0.0,0.4,46.5,45.5,1.22,0.0
18:52:01,25.93,0.0,0.4,46.5,45.5,1.3,0.0
18:52:03,25.93,0.0,0.4,46.5,45.5,1.26,0.0
18:52:06,20.15,0.0,0.4,47.0,45.5,1.3,0.0
18:52:08,20.15,0.0,0.4,47.0,45.5,1.26,0.0
18:52:11,25.93,0.0,0.4,47.0,45.5,1.3,0.0
18:52:13,25.93,0.0,0.4,47.0,45.5,1.22,0.0
18:52:16,20.15,0.0,0.4,47.0,45.5,1.3,0.0
18:52:18,20.15,0.0,0.4,47.0,45.5,1.26,0.0
18:52:21,25.93,0.0,0.4,47.0,45.5,1.3,0.0
18:52:23,25.92,0.0,0.4,47.5,45.5,1.22,0.0
18:52:26,20.15,0.0,0.4,47.5,45.5,1.26,0.0
18:52:28,20.15,0.0,0.4,47.0,46.0,1.22,0.0
18:52:31,25.93,0.0,0.4,47.5,45.5,1.3,0.0
18:52:33,25.93,0.0,0.4,47.5,45.5,1.22,0.0
18:52:36,20.15,0.0,0.4,46.5,45.5,1.26,0.0
18:52:38,20.15,0.0,0.4,47.5,45.5,1.22,0.0
18:52:41,25.93,0.0,0.4,48.0,45.5,1.3,0.0
18:52:43,25.92,0.0,0.4,46.5,45.5,1.22,0.0
18:52:46,20.15,0.0,0.4,47.5,45.5,1.3,0.0
18:52:48,20.15,0.0,0.4,47.0,46.0,1.22,0.0
18:52:51,25.93,0.0,0.4,47.5,45.5,1.26,0.0
18:52:53,25.93,0.0,0.4,47.0,45.5,1.26,0.0
18:52:56,20.15,0.0,0.4,47.5,45.5,1.3,0.0
18:52:58,20.15,0.0,0.4,47.5,45.5,1.26,0.0
18:53:01,25.93,0.0,0.4,46.5,45.5,1.3,0.0
18:53:03,25.93,0.0,0.4,47.5,45.5,1.26,0.0
18:53:06,20.15,0.0,0.4,47.0,45.5,1.26,0.0
18:53:08,20.15,0.0,0.4,48.0,45.5,1.26,0.0
18:53:11,25.93,0.0,0.4,46.5,45.5,1.26,0.0
18:53:13,25.93,0.0,0.4,48.5,45.5,1.3,0.0
18:53:16,20.15,0.0,0.4,47.0,45.5,1.26,0.0
18:53:18,20.15,0.0,0.4,48.0,46.0,1.3,0.0
18:53:21,25.93,0.0,0.4,47.5,45.5,1.26,0.0
18:53:23,25.93,0.0,0.4,48.0,45.5,1.3,0.0
18:53:26,20.15,0.0,0.4,47.5,45.5,1.26,0.0
18:53:28,20.15,0.0,0.4,47.5,45.5,1.3,0.0
18:53:31,25.93,0.0,0.4,47.5,45.5,1.22,0.0
18:53:33,25.93,0.0,0.4,47.5,46.0,1.3,0.0
18:53:36,20.15,0.0,0.4,48.0,45.5,1.22,0.0
18:53:38,20.15,0.0,0.4,47.5,46.0,1.3,0.0
18:53:41,25.93,0.0,0.4,47.5,45.5,1.3,0.0
18:53:43,25.93,0.0,0.4,47.5,46.0,1.3,0.0
18:53:46,20.15,0.0,0.4,47.0,45.5,1.18,0.0
18:53:48,20.15,0.0,0.4,47.5,45.5,1.3,0.0
18:53:51,25.93,0.0,0.4,47.5,46.0,1.22,0.0
18:53:53,25.93,0.0,0.4,47.0,46.0,1.3,0.0
18:53:56,20.15,0.0,0.4,48.0,45.5,1.22,0.0
18:53:58,20.15,0.0,0.4,47.0,45.5,1.3,0.0
18:54:01,25.93,0.0,0.4,46.5,45.5,1.14,0.0
18:54:03,25.93,0.0,0.4,47.0,45.5,1.26,0.0
18:54:06,20.15,0.0,0.4,48.0,45.5,1.22,0.0
18:54:08,20.15,0.0,0.4,47.0,45.5,1.3,0.0
18:54:11,25.93,0.0,0.4,48.0,45.5,1.22,0.0
18:54:13,25.93,0.0,0.4,47.0,46.0,1.3,0.0
18:54:16,20.15,0.0,0.4,46.5,45.5,1.26,0.0
18:54:18,20.15,0.0,0.4,47.0,46.0,1.26,0.0
18:54:21,25.92,0.0,0.4,47.0,46.0,1.3,0.0
18:54:23,25.92,0.0,0.4,47.0,45.5,1.22,0.0
18:54:26,20.15,0.0,0.4,46.5,45.5,1.26,0.0
18:54:28,20.15,0.0,0.4,46.5,45.5,1.22,0.0
18:54:31,25.92,0.0,0.4,46.5,45.5,1.34,0.0
18:54:33,25.92,0.0,0.4,46.0,46.0,1.26,0.0
18:54:36,20.15,0.0,0.41,48.0,45.5,1.3,0.0
18:54:38,20.15,0.0,0.4,46.5,46.0,1.22,0.0
18:54:41,25.92,0.0,0.41,47.0,45.5,1.3,0.0
18:54:43,25.92,0.0,0.4,47.0,45.5,1.22,0.0
18:54:46,20.15,0.0,0.41,48.0,45.5,1.3,0.0
18:54:48,20.15,0.0,0.4,47.0,45.5,1.22,0.0
18:54:51,25.92,0.0,0.41,47.0,45.5,1.26,0.0
18:54:53,25.92,0.0,0.4,47.0,45.5,1.26,0.0
18:54:56,20.15,0.0,0.4,48.5,45.5,1.3,0.0
18:54:58,20.15,0.0,0.4,46.5,46.0,1.26,0.0
18:55:01,25.92,0.0,0.41,47.0,45.5,1.34,0.0
18:55:03,25.92,0.0,0.4,48.0,45.5,1.22,0.0
18:55:06,20.15,0.0,0.41,47.5,46.0,1.26,0.0
18:55:08,20.15,0.0,0.4,47.0,46.0,1.22,0.0
18:55:11,25.92,0.0,0.4,46.5,46.0,1.3,0.0
18:55:13,25.92,0.0,0.4,47.0,45.5,1.22,0.0
18:55:16,20.15,0.0,0.41,47.0,45.5,1.26,0.0
18:55:18,20.15,0.0,0.4,47.5,45.5,1.22,0.0
18:55:21,25.92,0.0,0.4,47.0,45.5,1.3,0.0
18:55:23,25.92,0.0,0.4,47.5,45.5,1.26,0.0
18:55:26,20.15,0.0,0.41,48.0,45.5,1.26,0.0
18:55:28,20.15,0.0,0.4,48.0,45.5,1.26,0.0
18:55:31,25.91,0.0,0.41,47.0,45.5,1.26,0.0
18:55:33,25.91,0.0,0.41,47.0,45.5,1.26,0.0
18:55:36,20.15,0.0,0.41,47.5,45.5,1.3,0.0
18:55:38,20.15,0.0,0.41,47.0,45.5,1.3,0.0
18:55:41,25.91,0.0,0.41,48.5,45.0,1.26,0.0
18:55:43,25.91,0.0,0.41,47.5,45.5,1.3,0.0
18:55:46,20.15,0.0,0.4,47.0,45.5,1.26,0.0
18:55:48,20.15,0.0,0.4,48.0,45.5,1.34,0.0
18:55:51,25.91,0.0,0.4,47.0,45.5,1.26,0.0
18:55:53,25.91,0.0,0.41,47.0,45.5,1.3,0.0
18:55:56,20.15,0.0,0.4,47.5,45.5,1.22,0.0
18:55:58,20.15,0.0,0.4,47.5,45.5,1.3,0.0
18:56:01,25.91,0.0,0.4,47.0,45.5,1.22,0.0
18:56:03,25.91,0.0,0.41,47.0,45.5,1.34,0.0
18:56:06,20.16,0.0,0.4,47.5,45.5,1.22,0.0
18:56:08,20.16,0.0,0.41,46.5,46.0,1.3,0.0
18:56:11,25.91,0.0,0.4,47.0,45.5,1.18,0.0
18:56:13,25.91,0.0,0.41,47.0,45.0,1.3,0.0
18:56:16,20.16,0.0,0.4,47.5,45.5,1.22,0.0
18:56:18,20.16,0.0,0.4,48.0,45.5,1.3,0.0
18:56:21,25.91,0.0,0.4,48.5,46.0,1.22,0.0
18:56:23,25.91,0.0,0.41,47.5,45.5,1.34,0.0
18:56:26,20.16,0.0,0.4,47.0,45.5,1.18,0.0
18:56:28,20.16,0.0,0.41,47.5,45.5,1.3,0.0
18:56:31,25.91,0.0,0.4,47.5,45.5,1.22,0.0
18:56:33,25.91,0.0,0.41,46.5,45.5,1.3,0.0
18:56:36,20.16,0.0,0.4,47.5,46.0,1.18,0.0
18:56:38,20.16,0.0,0.41,47.0,45.5,1.34,0.0
18:56:41,25.91,0.0,0.4,47.0,45.5,1.22,0.0
18:56:43,25.91,0.0,0.41,46.5,45.5,1.3,0.0
18:56:46,20.16,0.0,0.4,47.5,45.5,1.22,0.0
18:56:48,20.16,0.0,0.41,47.5,45.5,1.3,0.0
18:56:51,25.91,0.0,0.41,47.0,45.5,1.22,0.0
18:56:53,25.91,0.0,0.41,48.0,46.0,1.3,0.0
18:56:56,20.16,0.0,0.4,47.0,45.5,1.26,0.0
18:56:58,20.16,0.0,0.41,47.5,45.5,1.3,0.0
18:57:01,25.9,0.0,0.4,47.0,46.0,1.22,0.0
18:57:03,25.9,0.0,0.41,47.0,46.0,1.34,0.0
18:57:06,20.16,0.0,0.4,47.0,45.5,1.22,0.0
18:57:08,20.16,0.0,0.41,47.0,46.0,1.34,0.0
18:57:11,25.9,0.0,0.4,48.0,45.5,1.22,0.0
18:57:13,25.9,0.0,0.41,47.5,45.5,1.3,0.0
18:57:16,20.16,0.0,0.4,47.5,46.0,1.18,0.0
18:57:18,20.16,0.0,0.41,48.0,45.5,1.3,0.0
18:57:21,25.9,0.0,0.41,48.0,45.5,1.22,0.0
18:57:23,25.89,0.0,0.41,47.0,46.0,1.34,0.0
18:57:26,20.16,0.0,0.4,47.5,46.0,1.22,0.0
18:57:28,20.16,0.0,0.41,47.5,45.5,1.3,0.0
18:57:31,25.89,0.0,0.41,47.5,45.5,1.26,0.0
18:57:33,25.89,0.0,0.41,47.5,46.0,1.3,0.0
18:57:36,20.16,0.0,0.41,46.5,45.5,1.3,0.0
18:57:38,20.16,0.0,0.41,47.0,46.0,1.26,0.0
18:57:41,25.88,0.0,0.41,48.0,45.5,1.3,0.0
18:57:43,25.88,0.0,0.41,46.5,45.5,1.22,0.0
18:57:46,20.16,0.0,0.41,48.0,45.5,1.3,0.0
18:57:48,20.16,0.0,0.41,47.0,45.5,1.26,0.0
18:57:51,25.88,0.0,0.41,48.0,45.5,1.22,0.0
18:57:53,25.88,0.0,0.41,47.5,45.5,1.3,0.0
18:57:56,20.16,0.0,0.41,47.5,45.5,1.22,0.0
18:57:58,20.16,0.0,0.41,47.0,45.5,1.3,0.0
18:58:01,25.88,0.0,0.41,48.0,45.5,1.22,0.0
18:58:03,25.88,0.0,0.41,47.0,45.5,1.34,0.0
18:58:06,20.16,0.0,0.41,47.5,45.5,1.22,0.0
18:58:08,20.16,0.0,0.41,48.5,45.5,1.34,0.0
18:58:11,25.88,0.0,0.41,48.0,45.5,1.22,0.0
18:58:13,25.88,0.0,0.41,47.0,45.5,1.34,0.0
18:58:16,20.16,0.0,0.41,47.0,46.0,1.22,0.0
18:58:18,20.16,0.0,0.41,47.5,45.5,1.34,0.0
18:58:21,25.88,0.0,0.41,48.0,45.5,1.22,0.0
18:58:23,25.88,0.0,0.41,47.5,45.5,1.3,0.0
18:58:26,20.16,0.0,0.41,47.0,45.5,1.22,0.0
18:58:28,20.16,0.0,0.41,47.5,45.5,1.3,0.0
18:58:31,25.88,0.0,0.41,47.5,45.5,1.26,0.0
18:58:33,25.88,0.0,0.41,47.5,45.5,1.3,0.0
18:58:36,20.16,0.0,0.41,48.5,45.5,1.26,0.0
18:58:38,20.16,0.0,0.41,47.0,45.5,1.26,0.0
18:58:41,25.88,0.0,0.41,47.0,45.5,1.26,0.0
18:58:44,25.88,0.0,0.41,47.5,45.5,1.22,0.0
18:58:46,20.16,0.0,0.41,47.5,45.5,1.3,0.0
18:58:49,20.16,0.0,0.41,46.5,45.5,1.18,0.0
18:58:51,25.88,0.0,0.41,47.5,45.5,1.34,0.0
18:58:54,25.88,0.0,0.41,47.0,46.0,1.18,0.0
18:58:56,20.16,0.0,0.41,47.5,45.5,1.3,0.0
18:58:59,20.16,0.0,0.41,46.5,45.5,1.22,0.0
18:59:01,25.88,0.0,0.41,47.5,45.5,1.3,0.0
18:59:04,25.88,0.0,0.41,47.0,45.5,1.26,0.0
18:59:06,20.16,0.0,0.41,47.5,45.5,1.3,0.0
18:59:09,20.16,0.0,0.41,47.5,45.5,1.22,0.0
18:59:11,25.88,0.0,0.41,47.5,45.5,1.3,0.0
18:59:14,25.88,0.0,0.41,47.5,45.5,1.22,0.0
18:59:16,20.16,0.0,0.41,47.5,45.5,1.3,0.0
18:59:19,20.16,0.0,0.41,48.0,45.5,1.18,0.0
18:59:21,25.88,0.0,0.41,48.5,45.5,1.3,0.0
18:59:24,25.88,0.0,0.41,48.0,46.0,1.42,0.0
18:59:26,20.16,0.0,0.41,47.5,45.5,1.3,0.0
18:59:29,20.16,0.0,0.41,47.0,45.5,1.18,0.0
18:59:31,25.88,0.0,0.41,48.5,45.5,1.34,0.0
18:59:34,25.88,0.0,0.41,47.0,45.5,1.3,0.0
18:59:36,20.16,0.0,0.41,47.5,46.0,1.26,0.0
18:59:39,20.16,0.0,0.41,48.0,46.0,1.22,0.0
18:59:41,25.88,0.0,0.41,47.0,46.0,1.22,0.0
18:59:44,25.88,0.0,0.41,48.0,45.5,1.3,0.0
18:59:46,20.16,0.0,0.41,47.5,45.5,1.22,0.0
18:59:49,20.16,0.0,0.41,47.0,45.5,1.26,0.0
18:59:51,25.89,0.0,0.41,47.5,45.5,1.26,0.0
18:59:54,25.89,0.0,0.41,46.5,46.0,1.26,0.0
18:59:56,20.16,0.0,0.41,47.5,45.5,1.22,0.0
18:59:59,20.16,0.0,0.41,48.0,46.0,1.3,0.0
19:00:01,25.88,0.0,0.41,47.0,45.5,1.22,0.0
19:00:04,25.88,0.0,0.41,47.5,46.0,1.3,0.0
19:00:06,20.16,0.0,0.41,47.5,46.0,1.22,0.0
19:00:09,20.16,0.0,0.41,47.5,45.5,1.26,0.0
19:00:11,25.89,0.0,0.41,47.0,45.5,1.22,0.0
19:00:14,25.89,0.0,0.41,48.0,45.5,1.3,0.0
19:00:16,20.16,0.0,0.41,48.0,45.5,1.22,0.0
19:00:19,20.16,0.0,0.41,47.0,46.0,1.26,0.0
19:00:21,25.89,0.0,0.41,47.5,45.5,1.26,0.0
19:00:24,25.89,0.0,0.41,47.5,45.5,1.26,0.0
19:00:26,20.16,0.0,0.41,47.0,46.0,1.3,0.0
19:00:29,20.16,0.0,0.41,48.5,45.5,1.3,0.0
19:00:31,25.89,0.0,0.41,48.5,45.5,1.34,0.0
19:00:34,25.89,0.0,0.41,47.0,45.5,1.22,0.0
19:00:36,20.16,0.0,0.41,48.0,45.5,1.3,0.0
19:00:39,20.16,0.0,0.41,47.0,45.5,1.22,0.0
19:00:41,25.9,0.0,0.41,47.5,45.5,1.3,0.0
19:00:44,25.89,0.0,0.41,47.5,45.5,1.22,0.0
19:00:46,20.16,0.0,0.41,47.5,45.5,1.34,0.0
19:00:49,20.16,0.0,0.41,48.5,45.0,1.22,0.0
19:00:51,25.89,0.0,0.41,47.5,45.5,1.3,0.0
19:00:54,25.89,0.0,0.41,47.0,45.5,1.26,0.0
19:00:56,20.16,0.0,0.41,47.5,46.0,1.34,0.0
19:00:59,20.16,0.0,0.41,47.0,45.5,1.22,0.0
19:01:01,25.89,0.0,0.41,48.0,45.5,1.34,0.0
19:01:04,25.89,0.0,0.41,47.5,45.5,1.3,0.0
19:01:06,20.16,0.0,0.41,47.0,45.5,1.26,0.0
19:01:09,20.16,0.0,0.41,48.0,45.5,1.3,0.0
19:01:11,25.89,0.0,0.41,47.5,45.5,1.22,0.0
19:01:14,25.89,0.0,0.41,47.0,46.0,1.26,0.0
19:01:16,20.16,0.0,0.41,47.0,46.0,1.22,0.0
19:01:19,20.16,0.0,0.41,48.0,45.5,1.3,0.0
19:01:21,25.89,0.0,0.41,47.0,45.5,1.3,0.0
19:01:24,25.89,0.0,0.41,47.0,45.5,1.22,0.0
19:01:26,20.16,0.0,0.41,47.0,46.0,1.3,0.0
19:01:29,20.16,0.0,0.41,47.5,45.5,1.18,0.0
19:01:31,25.89,0.0,0.41,47.0,45.5,1.3,0.0
19:01:34,25.89,0.0,0.41,48.0,45.5,1.22,0.0
19:01:36,20.16,0.0,0.41,47.5,45.5,1.3,0.0
19:01:39,20.16,0.0,0.41,47.5,45.5,1.26,0.0
19:01:41,25.89,0.0,0.41,47.5,45.5,1.3,0.0
19:01:44,25.89,0.0,0.41,48.5,45.5,1.26,0.0
19:01:46,20.16,0.0,0.41,47.5,45.5,1.3,0.0
19:01:49,20.16,0.0,0.41,46.5,45.5,1.26,0.0
19:01:51,25.89,0.0,0.41,47.5,45.5,1.3,0.0
19:01:54,25.89,0.0,0.41,47.0,45.5,1.22,0.0
19:01:56,20.16,0.0,0.41,48.0,45.5,1.38,0.0
19:01:59,20.16,0.0,0.41,47.5,45.5,1.26,0.0
19:02:01,25.89,0.0,0.41,47.0,45.5,1.3,0.0
19:02:04,25.89,0.0,0.41,48.5,45.5,1.26,0.0
19:02:06,20.16,0.0,0.41,48.0,45.5,1.3,0.0
19:02:09,20.16,0.0,0.41,48.0,45.5,1.26,0.0
19:02:11,25.89,0.0,0.41,48.0,46.0,1.46,0.0
19:02:14,25.89,0.0,0.41,48.5,45.5,1.3,0.0
19:02:16,20.16,0.0,0.41,47.5,45.5,1.3,0.0
19:02:19,20.16,0.0,0.41,47.5,45.5,1.34,0.0
19:02:21,25.89,0.0,0.41,47.0,45.5,1.26,0.0
19:02:24,25.89,0.0,0.41,47.5,46.0,1.3,0.0
19:02:26,20.16,0.0,0.41,48.0,45.5,1.26,0.0
19:02:29,20.16,0.0,0.41,47.0,45.5,1.3,0.0
19:02:31,25.89,0.0,0.41,47.0,45.5,1.26,0.0
19:02:34,25.89,0.0,0.41,48.0,45.5,1.3,0.0
19:02:36,20.16,0.0,0.41,47.0,45.5,1.26,0.0
19:02:39,20.16,0.0,0.41,47.5,45.5,1.3,0.0
19:02:41,25.89,0.0,0.41,47.0,45.5,1.26,0.0
19:02:44,25.89,0.0,0.41,47.5,45.5,1.3,0.0
19:02:46,20.16,0.0,0.41,48.5,45.5,1.22,0.0
19:02:49,20.16,0.0,0.41,47.0,45.5,1.3,0.0
19:02:51,25.89,0.0,0.41,47.5,45.5,1.22,0.0
