Time,CPU Util,GPU Util,MEM Util,CPU Temp,GPU Temp,CPU Power Consumption,GPU Power Consumption
14:02:49,19.6,0.0,0.62,47.5,44.5,1.34,0.08
14:02:52,25.17,33.4,0.62,48.5,45.0,1.54,0.16
14:02:54,25.18,4.4,0.62,48.5,44.5,1.3,0.08
14:02:57,19.6,0.0,0.62,48.0,44.5,1.46,0.12
14:02:59,19.6,0.0,0.62,48.5,44.5,1.34,0.12
14:03:02,25.19,1.9,0.62,47.5,44.5,1.34,0.08
14:03:04,25.19,0.0,0.62,48.0,44.5,1.34,0.08
14:03:07,19.6,32.0,0.62,48.5,45.0,1.5,0.16
14:03:09,19.6,0.0,0.62,47.5,44.5,1.38,0.08
14:03:12,25.2,0.0,0.62,47.5,44.5,1.3,0.08
14:03:14,25.21,34.2,0.62,48.0,44.5,1.5,0.12
14:03:17,19.6,0.0,0.62,47.5,45.0,1.34,0.08
14:03:19,19.6,0.0,0.62,48.0,44.5,1.34,0.08
14:03:22,25.22,1.9,0.62,48.0,44.5,1.34,0.08
14:03:24,25.22,16.1,0.62,47.5,44.5,1.3,0.08
14:03:27,19.6,0.0,0.62,47.5,44.5,1.34,0.08
14:03:29,19.6,0.0,0.62,48.5,44.5,1.3,0.08
14:03:32,25.24,32.0,0.62,47.5,45.0,1.46,0.16
14:03:34,25.24,0.0,0.62,47.5,44.5,1.42,0.08
14:03:37,19.6,0.0,0.62,48.0,44.5,1.34,0.08
14:03:39,19.6,2.4,0.62,47.5,44.5,1.3,0.16
14:03:42,25.25,0.0,0.62,48.0,44.5,1.3,0.08
14:03:44,25.25,2.4,0.62,47.5,45.0,1.38,0.08
14:03:47,19.6,0.0,0.62,48.0,44.5,1.3,0.08
14:03:49,19.6,0.0,0.62,48.0,44.5,1.34,0.08
14:03:52,25.26,4.4,0.62,47.5,44.5,1.34,0.08
14:03:54,25.26,4.6,0.62,47.5,44.5,1.34,0.08
14:03:57,19.6,0.0,0.62,48.0,44.5,1.38,0.08
14:03:59,19.6,16.6,0.62,47.5,44.5,1.38,0.08
14:04:02,25.27,4.6,0.62,48.0,44.5,1.34,0.08
14:04:04,25.26,34.9,0.62,48.5,44.5,1.58,0.16
14:04:07,19.6,0.0,0.62,47.5,44.5,1.34,0.08
14:04:09,19.6,0.0,0.62,47.0,44.5,1.3,0.08
14:04:12,25.27,0.0,0.62,48.0,44.5,1.3,0.08
14:04:14,25.27,3.6,0.62,48.0,45.0,1.46,0.12
14:04:17,19.6,4.4,0.62,47.5,44.5,1.3,0.08
14:04:19,19.6,33.8,0.62,48.0,44.5,1.58,0.16
14:04:22,25.27,0.0,0.62,47.0,44.5,1.34,0.08
14:04:24,25.27,4.9,0.62,47.0,44.5,1.34,0.08
14:04:27,19.6,0.0,0.62,48.5,44.5,1.3,0.08
14:04:29,19.6,0.0,0.62,47.5,44.5,1.3,0.08
14:04:32,25.28,2.4,0.62,48.0,44.5,1.38,0.08
14:04:34,25.28,0.0,0.62,47.0,44.5,1.3,0.08
14:04:37,19.6,0.0,0.62,47.5,45.0,1.38,0.08
14:04:39,19.6,0.0,0.62,48.0,44.5,1.38,0.12
14:04:42,25.29,0.0,0.62,47.5,44.5,1.3,0.08
14:04:44,25.29,1.9,0.62,48.5,44.5,1.34,0.08
14:04:47,19.6,0.0,0.62,47.5,44.5,1.42,0.08
14:04:49,19.6,0.0,0.62,48.5,44.5,1.38,0.08
14:04:52,25.3,5.7,0.62,47.5,44.5,1.26,0.08
14:04:54,25.3,0.0,0.62,48.0,44.5,1.38,0.12
14:04:57,19.6,0.0,0.62,47.5,45.0,1.34,0.08
14:04:59,19.61,1.9,0.62,47.0,44.5,1.42,0.16
14:05:02,25.3,0.0,0.62,48.0,44.5,1.34,0.08
14:05:04,25.3,0.0,0.62,48.5,45.0,1.34,0.08
14:05:07,19.61,16.2,0.62,47.5,45.0,1.26,0.08
14:05:09,19.61,4.0,0.62,48.0,44.5,1.3,0.08
14:05:12,25.31,32.8,0.62,49.5,44.5,1.82,0.16
14:05:14,25.31,0.0,0.62,48.0,45.0,1.34,0.08
14:05:17,19.61,0.0,0.62,48.5,44.5,1.38,0.12
14:05:19,19.61,1.9,0.62,48.5,44.5,1.5,0.08
14:05:22,25.32,0.0,0.62,48.0,44.5,1.34,0.08
14:05:24,25.32,0.0,0.62,48.0,45.0,1.34,0.08
14:05:27,19.61,0.0,0.62,47.0,45.0,1.3,0.08
14:05:29,19.61,7.6,0.62,48.0,44.5,1.34,0.08
14:05:32,25.33,4.6,0.62,47.5,45.0,1.3,0.08
14:05:34,25.33,0.0,0.62,48.5,44.5,1.3,0.08
14:05:37,19.61,0.0,0.62,48.5,45.0,1.34,0.08
14:05:39,19.61,32.3,0.62,47.5,44.5,1.46,0.16
14:05:42,25.33,0.0,0.62,48.0,45.0,1.3,0.08
14:05:44,25.33,4.4,0.62,47.5,44.5,1.34,0.08
14:05:47,19.61,0.0,0.62,48.0,44.5,1.46,0.12
14:05:49,19.61,0.0,0.62,48.5,44.5,1.42,0.08
14:05:52,25.34,0.0,0.62,48.0,44.5,1.3,0.08
14:05:54,25.34,0.0,0.62,48.0,44.5,1.34,0.08
14:05:57,19.61,0.0,0.62,47.5,44.5,1.3,0.08
14:05:59,19.61,0.0,0.62,48.0,44.5,1.34,0.08
14:06:02,25.35,0.0,0.62,47.0,44.5,1.22,0.08
14:06:04,25.35,0.0,0.62,48.0,45.0,1.3,0.08
14:06:07,19.61,0.0,0.62,47.5,44.5,1.3,0.08
14:06:09,19.61,41.3,0.62,47.5,45.0,1.58,0.16
14:06:12,25.36,0.0,0.62,48.0,44.5,1.34,0.08
14:06:14,25.36,44.3,0.62,48.0,44.5,1.58,0.16
14:06:17,19.61,10.0,0.62,48.0,44.5,1.34,0.08
14:06:19,19.61,10.1,0.62,48.5,44.5,1.34,0.16
14:06:22,25.37,0.0,0.62,48.0,44.5,1.3,0.08
14:06:24,25.37,3.8,0.62,47.5,45.0,1.34,0.08
14:06:27,19.61,0.0,0.62,47.5,44.5,1.42,0.08
14:06:29,19.61,0.0,0.62,48.0,44.5,1.3,0.08
14:06:32,25.38,4.4,0.62,48.0,45.0,1.34,0.08
14:06:34,25.38,21.7,0.62,48.5,44.5,1.58,0.16
14:06:37,19.61,33.6,0.62,48.0,44.5,1.5,0.16
14:06:39,19.61,0.0,0.62,48.5,44.5,1.38,0.08
14:06:42,25.38,0.0,0.62,47.5,44.5,1.3,0.08
14:06:44,25.38,0.0,0.62,48.0,44.5,1.3,0.08
14:06:47,19.61,0.0,0.62,48.0,44.5,1.34,0.08
14:06:49,19.61,33.2,0.62,48.0,44.5,1.54,0.12
14:06:52,25.38,0.0,0.62,47.5,44.5,1.34,0.08
14:06:54,25.38,0.0,0.62,47.5,44.5,1.38,0.08
14:06:57,19.61,0.0,0.62,48.0,44.5,1.3,0.08
14:06:59,19.61,6.6,0.62,47.5,44.5,1.18,0.08
14:07:02,25.38,37.0,0.62,48.0,45.0,1.5,0.12
14:07:04,25.38,0.0,0.62,48.5,44.5,1.38,0.08
14:07:07,19.61,15.9,0.62,48.0,45.0,1.3,0.08
14:07:09,19.61,6.6,0.62,47.5,45.0,1.42,0.16
14:07:12,25.38,0.0,0.62,48.5,44.5,1.38,0.08
14:07:14,25.38,1.9,0.62,48.0,45.0,1.34,0.08
14:07:17,19.61,17.8,0.62,48.5,45.0,1.34,0.08
14:07:19,19.61,0.0,0.62,48.0,45.0,1.38,0.08
14:07:22,25.38,0.0,0.62,49.0,45.0,1.34,0.08
14:07:24,25.39,0.0,0.62,48.5,44.5,1.3,0.08
14:07:27,19.61,0.0,0.62,48.5,45.0,1.34,0.08
14:07:29,19.61,0.0,0.62,47.5,44.5,1.3,0.08
14:07:32,25.38,32.9,0.62,48.0,45.0,1.5,0.16
14:07:34,25.38,0.0,0.62,48.0,45.0,1.38,0.08
14:07:37,19.61,0.0,0.62,48.5,45.0,1.34,0.12
14:07:39,19.61,0.0,0.62,48.0,44.5,1.26,0.08
14:07:42,25.39,0.0,0.62,48.0,45.0,1.3,0.08
14:07:44,25.38,0.0,0.62,48.0,44.5,1.3,0.08
14:07:47,19.61,0.0,0.62,47.5,44.5,1.42,0.12
14:07:49,19.61,4.7,0.62,47.5,44.5,1.3,0.08
14:07:52,25.38,42.7,0.62,48.0,45.0,1.58,0.16
14:07:54,25.38,4.4,0.62,48.0,45.0,1.34,0.08
