Time,CPU Util,GPU Util,MEM Util,CPU Temp,GPU Temp,CPU Power Consumption,GPU Power Consumption
22:17:30,25.8,0.0,0.41,46.5,45.5,1.25,0.0
22:17:33,25.8,0.0,0.41,47.0,45.5,1.22,0.0
22:17:35,20.5,0.0,0.41,47.0,45.5,1.34,0.0
22:17:38,20.5,0.0,0.41,46.0,45.5,1.25,0.0
22:17:40,25.78,0.0,0.41,47.5,46.0,1.22,0.0
22:17:43,25.78,0.0,0.41,46.5,45.5,1.33,0.0
22:17:45,20.5,0.0,0.41,47.0,45.5,1.22,0.0
22:17:48,20.5,0.0,0.41,47.5,45.0,1.22,0.0
22:17:50,25.79,0.0,0.41,46.5,45.0,1.29,0.0
22:17:53,25.8,0.0,0.41,46.0,45.5,1.3,0.0
22:17:55,20.5,0.0,0.41,47.5,45.5,1.22,0.0
22:17:58,20.5,0.0,0.41,46.0,45.5,1.38,0.0
22:18:00,25.81,0.0,0.41,46.5,45.5,1.25,0.0
22:18:03,25.81,0.0,0.41,47.0,45.5,1.22,0.0
22:18:05,20.5,0.0,0.41,47.0,45.5,1.25,0.0
22:18:08,20.5,0.0,0.41,47.0,46.0,1.22,0.0
22:18:10,25.81,0.0,0.41,47.5,45.5,1.29,0.0
22:18:13,25.81,0.0,0.41,46.5,45.5,1.25,0.0
22:18:15,20.5,0.0,0.41,47.0,45.5,1.25,0.0
22:18:18,20.5,0.0,0.42,47.0,45.5,1.3,0.0
22:18:20,25.8,0.0,0.42,46.5,45.5,1.25,0.0
22:18:23,25.8,0.0,0.41,46.5,45.5,1.22,0.0
22:18:25,20.5,0.0,0.41,47.0,45.5,1.3,0.0
22:18:28,20.5,0.0,0.41,47.0,45.5,1.3,0.0
22:18:30,25.79,0.0,0.41,48.0,45.0,1.25,0.0
22:18:33,25.8,0.0,0.42,47.5,45.5,1.26,0.0
22:18:35,20.5,0.0,0.42,47.5,45.5,1.25,0.0
22:18:38,20.5,0.0,0.42,47.0,45.5,1.22,0.0
22:18:41,25.79,0.0,0.41,46.5,46.0,1.22,0.0
22:18:43,25.79,0.0,0.42,47.5,45.5,1.34,0.0
22:18:46,20.5,0.0,0.41,46.5,45.5,1.22,0.0
22:18:48,20.5,0.0,0.41,46.5,45.5,1.18,0.0
22:18:51,25.8,0.0,0.42,47.0,45.5,1.3,0.0
22:18:53,25.8,0.0,0.41,47.5,45.5,1.22,0.0
22:18:56,20.51,0.0,0.42,47.0,45.0,1.34,0.0
22:18:58,20.51,0.0,0.41,46.5,45.0,1.25,0.0
22:19:01,25.8,0.0,0.41,46.5,45.5,1.22,0.0
22:19:03,25.8,0.0,0.42,47.0,45.5,1.3,0.0
22:19:06,20.51,0.0,0.41,46.5,45.0,1.22,0.0
22:19:08,20.51,0.0,0.41,47.0,45.5,1.26,0.0
22:19:11,25.78,0.0,0.41,47.0,45.5,1.26,0.0
22:19:13,25.78,0.0,0.41,47.0,45.0,1.22,0.0
22:19:16,20.51,0.0,0.42,46.5,45.5,1.3,0.0
22:19:18,20.51,0.0,0.42,47.0,45.5,1.22,0.0
22:19:21,25.77,0.0,0.42,47.0,45.5,1.3,0.0
22:19:23,25.76,0.0,0.42,47.5,45.5,1.25,0.0
22:19:26,20.51,0.0,0.42,46.5,46.0,1.25,0.0
22:19:28,20.51,0.0,0.42,46.5,45.5,1.26,0.0
22:19:31,25.76,0.0,0.41,48.0,46.0,1.22,0.0
22:19:33,25.76,0.0,0.42,46.5,46.0,1.3,0.0
22:19:36,20.51,0.0,0.41,47.0,45.5,1.25,0.0
22:19:38,20.51,0.0,0.42,47.0,45.5,1.3,0.0
22:19:41,25.76,0.0,0.41,47.0,45.5,1.25,0.0
22:19:43,25.76,0.0,0.42,47.5,45.5,1.26,0.0
22:19:46,20.51,0.0,0.42,46.5,45.5,1.26,0.0
22:19:48,20.51,0.0,0.42,47.0,45.5,1.25,0.0
22:19:51,25.77,0.0,0.42,47.0,46.0,1.34,0.0
22:19:53,25.77,0.0,0.42,47.0,45.5,1.26,0.0
22:19:56,20.51,0.0,0.42,47.0,45.5,1.3,0.0
22:19:58,20.51,0.0,0.41,46.5,45.5,1.22,0.0
22:20:01,25.77,0.0,0.41,47.0,45.5,1.22,0.0
22:20:03,25.77,0.0,0.42,46.5,46.0,1.25,0.0
22:20:06,20.51,0.0,0.41,47.0,46.0,1.25,0.0
22:20:08,20.51,0.0,0.41,47.5,45.5,1.22,0.0
22:20:11,25.77,0.0,0.42,46.5,45.5,1.3,0.0
22:20:13,25.78,0.0,0.42,46.5,45.5,1.22,0.0
22:20:16,20.51,0.0,0.41,46.5,45.5,1.22,0.0
22:20:18,20.51,0.0,0.42,47.0,46.0,1.34,0.0
22:20:21,25.77,0.0,0.42,46.5,45.5,1.22,0.0
22:20:23,25.77,0.0,0.42,46.5,45.5,1.22,0.0
22:20:26,20.51,0.0,0.42,47.5,45.0,1.3,0.0
22:20:28,20.51,0.0,0.42,47.0,45.5,1.22,0.0
22:20:31,25.76,0.0,0.42,47.0,45.5,1.22,0.0
22:20:33,25.76,0.0,0.42,47.0,45.5,1.3,0.0
22:20:36,20.51,0.0,0.41,47.0,45.5,1.22,0.0
22:20:38,20.51,0.0,0.42,47.5,45.5,1.3,0.0
22:20:41,25.77,0.0,0.41,46.5,45.5,1.22,0.0
22:20:43,25.77,0.0,0.41,46.5,45.5,1.26,0.0
22:20:46,20.51,0.0,0.42,48.0,45.5,1.3,0.0
22:20:48,20.51,0.0,0.41,47.0,45.5,1.22,0.0
22:20:51,25.77,0.0,0.41,47.0,45.0,1.25,0.0
22:20:53,25.76,0.0,0.41,47.0,45.0,1.3,0.0
22:20:56,20.51,0.0,0.41,48.0,45.5,1.22,0.0
22:20:58,20.51,0.0,0.42,48.0,45.5,1.3,0.0
22:21:01,25.77,0.0,0.42,46.0,45.5,1.22,0.0
22:21:03,25.77,0.0,0.41,46.5,45.5,1.22,0.0
22:21:06,20.51,0.0,0.42,47.0,45.5,1.3,0.0
22:21:08,20.51,0.0,0.41,47.0,45.5,1.22,0.0
22:21:11,25.77,0.0,0.42,47.0,45.0,1.22,0.0
22:21:13,25.77,0.0,0.42,48.0,45.5,1.3,0.0
22:21:16,20.51,0.0,0.41,47.0,46.0,1.22,0.0
22:21:18,20.51,0.0,0.42,47.0,45.5,1.3,0.0
22:21:21,25.77,0.0,0.41,46.5,45.5,1.22,0.0
22:21:23,25.77,0.0,0.41,47.0,45.5,1.22,0.0
22:21:26,20.51,0.0,0.41,47.0,45.5,1.22,0.0
22:21:28,20.51,0.0,0.41,46.5,45.5,1.22,0.0
22:21:31,25.77,0.0,0.41,47.0,46.0,1.53,0.0
22:21:33,25.77,0.0,0.41,47.5,45.5,1.26,0.0
22:21:36,20.51,0.0,0.41,47.5,45.5,1.22,0.0
22:21:38,20.51,0.0,0.41,47.0,45.5,1.22,0.0
22:21:41,25.77,0.0,0.42,47.0,45.5,1.25,0.0
22:21:43,25.78,0.0,0.41,46.5,45.5,1.25,0.0
22:21:46,20.51,0.0,0.42,46.5,45.5,1.3,0.0
22:21:48,20.51,0.0,0.41,47.0,45.5,1.22,0.0
22:21:51,25.77,0.0,0.42,47.5,45.5,1.34,0.0
22:21:53,25.77,0.0,0.41,47.5,45.5,1.18,0.0
22:21:56,20.51,0.0,0.42,47.0,45.5,1.18,0.0
22:21:58,20.51,0.0,0.41,47.5,45.5,1.34,0.0
22:22:01,25.76,0.0,0.42,47.5,45.5,1.22,0.0
22:22:03,25.76,0.0,0.42,47.0,46.0,1.26,0.0
22:22:06,20.51,0.0,0.42,47.5,45.5,1.34,0.0
22:22:08,20.51,0.0,0.41,47.0,45.5,1.22,0.0
22:22:11,25.76,0.0,0.42,47.5,45.5,1.25,0.0
22:22:13,25.76,0.0,0.42,46.5,45.5,1.3,0.0
22:22:16,20.51,0.0,0.41,47.0,45.5,1.26,0.0
22:22:18,20.51,0.0,0.42,46.5,46.0,1.26,0.0
22:22:21,25.77,0.0,0.42,47.0,46.0,1.25,0.0
22:22:23,25.76,0.0,0.42,47.0,45.5,1.3,0.0
22:22:26,20.51,0.0,0.41,47.5,45.5,1.26,0.0
22:22:28,20.51,0.0,0.41,47.0,45.5,1.25,0.0
22:22:31,25.76,0.0,0.41,46.5,45.0,1.22,0.0
22:22:33,25.76,0.0,0.41,47.0,45.0,1.22,0.0
22:22:36,20.51,0.0,0.42,47.0,45.5,1.26,0.0
22:22:38,20.51,0.0,0.42,46.5,45.5,1.22,0.0
22:22:41,25.75,0.0,0.42,47.5,45.5,1.3,0.0
22:22:43,25.75,0.0,0.42,46.5,45.5,1.26,0.0
22:22:46,20.51,0.0,0.42,47.0,45.0,1.3,0.0
22:22:48,20.51,0.0,0.42,46.5,45.0,1.26,0.0
22:22:51,25.76,0.0,0.42,47.0,45.0,1.22,0.0
22:22:53,25.76,0.0,0.42,47.5,45.0,1.34,0.0
22:22:56,20.51,0.0,0.42,46.5,45.5,1.22,0.0
22:22:58,20.51,0.0,0.42,47.5,45.0,1.34,0.0
22:23:01,25.76,0.0,0.42,47.5,45.5,1.22,0.0
22:23:03,25.76,0.0,0.42,48.0,45.5,1.22,0.0
22:23:06,20.51,0.0,0.42,46.5,45.5,1.18,0.0
22:23:08,20.51,0.0,0.42,46.5,45.5,1.22,0.0
22:23:11,25.75,0.0,0.42,46.0,45.5,1.3,0.0
22:23:13,25.75,0.0,0.42,46.5,45.5,1.25,0.0
22:23:16,20.51,0.0,0.42,47.0,46.0,1.22,0.0
22:23:18,20.51,0.0,0.42,47.0,45.5,1.3,0.0
22:23:21,25.75,0.0,0.42,46.5,45.5,1.26,0.0
22:23:23,25.75,0.0,0.42,47.5,46.0,1.22,0.0
22:23:26,20.51,0.0,0.42,46.5,45.5,1.3,0.0
22:23:28,20.51,0.0,0.42,47.5,45.5,1.18,0.0
22:23:31,25.75,0.0,0.42,47.5,45.5,1.26,0.0
22:23:33,25.75,0.0,0.42,46.5,45.5,1.26,0.0
22:23:36,20.51,0.0,0.42,46.5,46.0,1.22,0.0
22:23:38,20.51,0.0,0.42,47.0,45.5,1.3,0.0
22:23:41,25.75,0.0,0.42,46.5,46.0,1.22,0.0
22:23:43,25.75,0.0,0.42,47.5,45.5,1.25,0.0
22:23:46,20.51,0.0,0.42,46.0,45.5,1.26,0.0
22:23:48,20.51,0.0,0.42,47.5,45.5,1.22,0.0
22:23:51,25.75,0.0,0.42,46.5,45.5,1.3,0.0
22:23:53,25.75,0.0,0.42,47.5,45.5,1.22,0.0
22:23:56,20.51,0.0,0.42,47.5,45.5,1.3,0.0
22:23:58,20.51,0.0,0.42,46.5,45.5,1.26,0.0
22:24:01,25.74,0.0,0.42,46.5,45.5,1.25,0.0
22:24:03,25.74,0.0,0.42,46.5,45.5,1.26,0.0
22:24:06,20.51,0.0,0.42,47.0,45.5,1.22,0.0
22:24:08,20.51,0.0,0.42,47.0,45.5,1.25,0.0
22:24:11,25.74,0.0,0.42,46.0,45.5,1.3,0.0
22:24:13,25.74,0.0,0.42,46.0,45.5,1.26,0.0
22:24:16,20.51,0.0,0.42,47.5,45.5,1.22,0.0
22:24:18,20.51,0.0,0.42,47.5,45.0,1.3,0.0
22:24:21,25.74,0.0,0.42,47.0,45.5,1.22,0.0
22:24:23,25.74,0.0,0.42,46.5,45.5,1.3,0.0
22:24:26,20.51,0.0,0.42,47.0,45.0,1.22,0.0
22:24:28,20.51,0.0,0.42,46.5,45.0,1.22,0.0
22:24:31,25.74,0.0,0.42,47.5,45.0,1.22,0.0
22:24:33,25.74,0.0,0.42,47.0,45.5,1.22,0.0
22:24:36,20.51,0.0,0.42,47.0,45.5,1.26,0.0
22:24:38,20.51,0.0,0.42,47.5,45.5,1.26,0.0
22:24:41,25.74,0.0,0.42,47.0,45.5,1.34,0.0
22:24:43,25.74,0.0,0.42,48.0,45.5,1.22,0.0
22:24:46,20.51,0.0,0.42,46.5,45.5,1.22,0.0
22:24:48,20.51,0.0,0.42,47.5,45.5,1.26,0.0
22:24:51,25.74,0.0,0.42,47.5,45.5,1.26,0.0
22:24:53,25.74,0.0,0.42,47.0,45.0,1.38,0.0
22:24:56,20.51,0.0,0.42,47.0,45.0,1.26,0.0
22:24:58,20.51,0.0,0.42,46.5,45.5,1.26,0.0
22:25:01,25.75,0.0,0.42,47.5,45.0,1.18,0.0
22:25:03,25.75,0.0,0.42,47.0,45.5,1.26,0.0
22:25:06,20.51,0.0,0.42,47.0,45.5,1.26,0.0
22:25:08,20.51,0.0,0.42,47.0,45.5,1.22,0.0
22:25:11,25.75,0.0,0.42,47.0,45.0,1.3,0.0
22:25:13,25.75,0.0,0.42,47.0,45.5,1.22,0.0
22:25:16,20.51,0.0,0.42,47.0,45.0,1.3,0.0
22:25:18,20.51,0.0,0.42,47.5,45.0,1.22,0.0
22:25:21,25.75,0.0,0.42,47.0,45.5,1.3,0.0
22:25:23,25.75,0.0,0.42,46.0,46.0,1.22,0.0
22:25:26,20.51,0.0,0.42,47.5,45.5,1.26,0.0
22:25:28,20.51,0.0,0.42,46.5,45.5,1.3,0.0
22:25:31,25.74,0.0,0.42,47.0,45.5,1.18,0.0
22:25:33,25.74,0.0,0.42,47.0,45.5,1.26,0.0
22:25:36,20.51,0.0,0.42,47.5,45.5,1.26,0.0
22:25:38,20.51,0.0,0.42,46.5,45.5,1.22,0.0
22:25:41,25.74,0.0,0.42,47.0,45.0,1.22,0.0
22:25:43,25.74,0.0,0.42,46.5,45.5,1.22,0.0
22:25:46,20.51,0.0,0.42,47.5,45.5,1.26,0.0
22:25:48,20.51,0.0,0.42,47.0,45.5,1.22,0.0
22:25:51,25.74,0.0,0.42,47.0,45.5,1.22,0.0
22:25:53,25.74,0.0,0.42,47.5,45.5,1.26,0.0
22:25:56,20.51,0.0,0.42,46.0,45.0,1.22,0.0
22:25:58,20.51,0.0,0.42,46.0,45.5,1.22,0.0
22:26:01,25.74,0.0,0.42,46.5,45.5,1.26,0.0
22:26:03,25.74,0.0,0.42,47.0,45.5,1.22,0.0
22:26:06,20.51,0.0,0.42,47.5,45.5,1.3,0.0
22:26:08,20.51,0.0,0.42,47.0,45.5,1.18,0.0
22:26:11,25.74,0.0,0.42,47.5,45.5,1.25,0.0
22:26:13,25.74,0.0,0.42,47.0,45.5,1.22,0.0
22:26:16,20.51,0.0,0.42,47.5,45.5,1.22,0.0
22:26:18,20.51,0.0,0.42,47.0,45.5,1.22,0.0
22:26:21,25.74,0.0,0.42,46.5,45.0,1.3,0.0
22:26:23,25.74,0.0,0.42,46.0,45.5,1.22,0.0
22:26:26,20.51,0.0,0.42,47.0,45.5,1.22,0.0
22:26:28,20.51,0.0,0.42,46.5,45.5,1.26,0.0
22:26:31,25.74,0.0,0.42,47.5,46.0,1.18,0.0
22:26:33,25.74,0.0,0.42,47.5,46.0,1.3,0.0
22:26:36,20.51,0.0,0.42,47.0,45.5,1.22,0.0
22:26:38,20.51,0.0,0.42,46.5,45.5,1.26,0.0
22:26:41,25.74,0.0,0.42,47.5,45.0,1.22,0.0
22:26:43,25.74,0.0,0.42,47.0,45.0,1.22,0.0
22:26:46,20.51,0.0,0.42,46.0,45.5,1.25,0.0
22:26:48,20.51,0.0,0.42,47.5,45.5,1.22,0.0
22:26:51,25.74,0.0,0.42,47.5,45.5,1.3,0.0
22:26:53,25.74,0.0,0.42,47.5,45.5,1.22,0.0
22:26:56,20.51,0.0,0.42,46.5,45.5,1.3,0.0
22:26:58,20.51,0.0,0.42,46.5,45.5,1.22,0.0
22:27:01,25.74,0.0,0.42,47.0,45.0,1.26,0.0
22:27:03,25.74,0.0,0.42,46.5,45.5,1.26,0.0
22:27:06,20.51,0.0,0.42,46.5,45.5,1.3,0.0
22:27:08,20.51,0.0,0.42,47.5,45.5,1.18,0.0
22:27:11,25.74,0.0,0.42,47.5,45.0,1.42,0.0
22:27:13,25.74,0.0,0.42,46.5,45.5,1.22,0.0
22:27:16,20.51,0.0,0.42,47.5,45.5,1.26,0.0
22:27:19,20.51,0.0,0.42,47.0,45.5,1.3,0.0
22:27:21,25.74,0.0,0.42,46.5,45.5,1.22,0.0
22:27:24,25.74,0.0,0.42,46.5,45.5,1.29,0.0
22:27:26,20.51,0.0,0.42,46.0,45.5,1.18,0.0
22:27:29,20.51,0.0,0.42,47.0,45.5,1.3,0.0
22:27:31,25.74,0.0,0.42,46.5,45.5,1.17,0.0
22:27:34,25.74,0.0,0.42,47.0,45.5,1.26,0.0
22:27:36,20.51,0.0,0.42,47.0,45.5,1.22,0.0
22:27:39,20.51,0.0,0.42,47.0,45.5,1.18,0.0
22:27:41,25.74,0.0,0.42,46.5,45.5,1.18,0.0
22:27:44,25.74,0.0,0.42,47.0,45.5,1.18,0.0
22:27:46,20.51,0.0,0.42,47.5,45.5,1.26,0.0
22:27:49,20.51,0.0,0.42,47.0,45.5,1.26,0.0
22:27:51,25.75,0.0,0.42,46.5,45.5,1.25,0.0
22:27:54,25.75,0.0,0.42,47.0,45.5,1.18,0.0
22:27:56,20.51,0.0,0.42,47.5,45.5,1.25,0.0
22:27:59,20.51,0.0,0.42,46.5,45.5,1.22,0.0
22:28:01,25.74,0.0,0.42,47.0,45.5,1.3,0.0
22:28:04,25.74,0.0,0.42,46.5,45.5,1.3,0.0
22:28:06,20.51,0.0,0.42,47.0,45.5,1.22,0.0
22:28:09,20.51,0.0,0.42,47.5,45.5,1.26,0.0
22:28:11,25.75,0.0,0.42,46.5,46.0,1.22,0.0
22:28:14,25.75,0.0,0.42,47.0,45.5,1.3,0.0
22:28:16,20.51,0.0,0.42,46.5,45.5,1.22,0.0
22:28:19,20.51,0.0,0.42,47.0,45.5,1.26,0.0
22:28:21,25.75,0.0,0.42,47.5,45.5,1.22,0.0
22:28:24,25.75,0.0,0.42,46.5,45.5,1.22,0.0
22:28:26,20.51,0.0,0.42,47.5,45.5,1.26,0.0
22:28:29,20.51,0.0,0.42,47.5,45.5,1.18,0.0
22:28:31,25.74,0.0,0.42,47.0,45.5,1.3,0.0
22:28:34,25.74,0.0,0.42,46.5,46.0,1.22,0.0
22:28:36,20.51,0.0,0.42,47.0,45.5,1.25,0.0
22:28:39,20.51,0.0,0.42,46.0,46.0,1.22,0.0
22:28:41,25.74,0.0,0.42,48.0,45.5,1.34,0.0
22:28:44,25.75,0.0,0.42,46.5,45.5,1.22,0.0
22:28:46,20.51,0.0,0.42,47.0,45.5,1.22,0.0
22:28:49,20.51,0.0,0.42,47.0,45.5,1.3,0.0
22:28:51,25.74,0.0,0.42,47.5,45.5,1.22,0.0
22:28:54,25.74,0.0,0.42,46.5,45.5,1.26,0.0
22:28:56,20.51,0.0,0.42,47.5,45.5,1.18,0.0
22:28:59,20.51,0.0,0.42,47.0,45.5,1.26,0.0
22:29:01,25.74,0.0,0.42,46.5,45.5,1.22,0.0
22:29:04,25.74,0.0,0.42,47.5,45.5,1.3,0.0
22:29:06,20.51,0.0,0.42,47.0,45.0,1.22,0.0
22:29:09,20.51,0.0,0.42,46.0,45.5,1.22,0.0
22:29:11,25.74,0.0,0.42,46.5,45.5,1.18,0.0
22:29:14,25.74,0.0,0.42,46.5,45.0,1.22,0.0
22:29:16,20.51,0.0,0.42,46.5,45.5,1.26,0.0
22:29:19,20.51,0.0,0.42,47.0,45.5,1.18,0.0
22:29:21,25.74,0.0,0.42,46.5,45.5,1.3,0.0
22:29:24,25.74,0.0,0.42,46.0,46.0,1.22,0.0
22:29:26,20.51,0.0,0.42,47.5,45.5,1.26,0.0
22:29:29,20.51,0.0,0.42,47.0,45.5,1.26,0.0
22:29:31,25.74,0.0,0.42,46.5,45.5,1.25,0.0
22:29:34,25.74,0.0,0.42,47.0,45.0,1.3,0.0
22:29:36,20.51,0.0,0.42,46.5,46.0,1.22,0.0
22:29:39,20.51,0.0,0.42,46.5,46.0,1.25,0.0
22:29:41,25.74,0.0,0.42,46.5,45.5,1.22,0.0
22:29:44,25.74,0.0,0.42,47.5,45.5,1.25,0.0
22:29:46,20.51,0.0,0.42,48.0,45.5,1.3,0.0
22:29:49,20.51,0.0,0.42,47.0,45.5,1.22,0.0
22:29:51,25.74,0.0,0.42,47.5,45.5,1.22,0.0
22:29:54,25.74,0.0,0.42,46.5,45.5,1.3,0.0
22:29:56,20.51,0.0,0.42,47.5,45.5,1.18,0.0
22:29:59,20.51,0.0,0.42,47.0,45.5,1.22,0.0
22:30:01,25.74,0.0,0.42,47.5,46.0,1.22,0.0
22:30:04,25.74,0.0,0.42,47.0,46.0,1.22,0.0
22:30:06,20.51,0.0,0.42,48.0,45.5,1.22,0.0
22:30:09,20.51,0.0,0.42,47.5,45.5,1.18,0.0
22:30:11,25.74,0.0,0.42,46.5,45.5,1.22,0.0
22:30:14,25.74,0.0,0.42,47.5,45.5,1.22,0.0
22:30:16,20.51,0.0,0.42,47.5,45.5,1.26,0.0
22:30:19,20.51,0.0,0.42,46.5,45.5,1.22,0.0
22:30:21,25.74,0.0,0.42,47.5,46.0,1.3,0.0
22:30:24,25.74,0.0,0.42,46.5,46.0,1.18,0.0
22:30:26,20.51,0.0,0.42,47.5,45.5,1.18,0.0
22:30:29,20.51,0.0,0.42,46.5,46.0,1.22,0.0
22:30:31,25.74,0.0,0.42,47.0,45.5,1.22,0.0
22:30:34,25.74,0.0,0.42,46.5,45.5,1.22,0.0
22:30:36,20.51,0.0,0.42,47.5,45.5,1.25,0.0
22:30:39,20.51,0.0,0.42,47.5,45.5,1.22,0.0
22:30:41,25.74,0.0,0.42,47.0,45.5,1.3,0.0
22:30:44,25.74,0.0,0.42,47.5,45.5,1.3,0.0
22:30:46,20.51,0.0,0.42,47.0,45.5,1.18,0.0
22:30:49,20.51,0.0,0.42,47.0,45.5,1.3,0.0
22:30:51,25.74,0.0,0.42,46.0,45.5,1.22,0.0
22:30:54,25.74,0.0,0.42,46.5,45.5,1.3,0.0
22:30:56,20.51,0.0,0.42,46.5,45.5,1.22,0.0
22:30:59,20.51,0.0,0.42,46.5,45.5,1.3,0.0
22:31:01,25.75,0.0,0.42,47.5,45.5,1.18,0.0
22:31:04,25.75,0.0,0.42,46.5,45.5,1.22,0.0
22:31:06,20.51,0.0,0.42,46.5,46.0,1.26,0.0
22:31:09,20.51,0.0,0.42,47.5,45.5,1.22,0.0
22:31:11,25.75,0.0,0.42,47.5,45.5,1.29,0.0
22:31:14,25.75,0.0,0.42,46.5,45.0,1.22,0.0
22:31:16,20.51,0.0,0.42,47.5,45.5,1.3,0.0
22:31:19,20.51,0.0,0.42,47.0,45.5,1.29,0.0
22:31:21,25.75,0.0,0.42,47.5,45.5,1.22,0.0
22:31:24,25.75,0.0,0.42,46.5,45.5,1.26,0.0
22:31:26,20.51,0.0,0.42,47.0,46.0,1.18,0.0
22:31:29,20.51,0.0,0.42,47.0,46.0,1.3,0.0
22:31:31,25.75,0.0,0.42,46.5,45.5,1.26,0.0
22:31:34,25.75,0.0,0.42,47.0,45.5,1.3,0.0
22:31:36,20.51,0.0,0.42,46.5,45.0,1.22,0.0
22:31:39,20.51,0.0,0.42,47.5,45.5,1.22,0.0
22:31:41,25.75,0.0,0.42,48.0,45.5,1.26,0.0
22:31:44,25.75,0.0,0.42,47.0,45.0,1.26,0.0
22:31:46,20.51,0.0,0.42,48.0,45.5,1.3,0.0
22:31:49,20.52,0.0,0.42,47.0,45.5,1.18,0.0
22:31:51,25.75,0.0,0.42,46.5,45.5,1.34,0.0
22:31:54,25.75,0.0,0.42,47.0,45.5,1.22,0.0
22:31:56,20.52,0.0,0.42,46.5,45.5,1.22,0.0
22:31:59,20.52,0.0,0.42,47.0,45.5,1.3,0.0
22:32:01,25.75,0.0,0.42,46.5,45.5,1.22,0.0
22:32:04,25.75,0.0,0.42,46.5,45.5,1.3,0.0
22:32:06,20.52,0.0,0.42,47.0,46.0,1.25,0.0
22:32:09,20.52,0.0,0.42,47.5,45.5,1.26,0.0
22:32:11,25.75,0.0,0.42,47.0,45.5,1.3,0.0
22:32:14,25.75,0.0,0.42,46.5,45.5,1.3,0.0
22:32:16,20.52,0.0,0.42,47.0,45.5,1.22,0.0
22:32:19,20.52,0.0,0.42,47.0,45.5,1.3,0.0
22:32:21,25.75,0.0,0.42,46.5,45.5,1.22,0.0
22:32:24,25.75,0.0,0.42,47.5,45.0,1.3,0.0
22:32:26,20.52,0.0,0.42,47.0,45.5,1.22,0.0
22:32:29,20.52,0.0,0.42,46.5,46.0,1.18,0.0
22:32:31,25.75,0.0,0.42,46.0,45.5,1.22,0.0
